Entrez_Gene_Id	hugo_gene	kendall_t	pearson_r	spearman_r
5675	PSG6	0.0547198019331	0.0317882891775	0.0583629817266
5676	PSG7	0.0104028056591	0.00163788974175	0.0116959699428
5678	PSG9	0.0	0.0	0.0
5680	PSG11	0.0438213794187	0.0	0.0471492443301
5681	PSKH1	0.368360976878	0.403134031353	0.457891202535
5682	PSMA1	0.492068895807	0.611377688436	0.603128360881
5683	PSMA2	0.459078712098	0.532502740856	0.564500743153
5684	PSMA3	0.272943661799	0.356142012284	0.344016234392
5685	PSMA4	0.290740152747	0.396368960948	0.366131230511
5686	PSMA5	0.468353057904	0.580384384402	0.581298220511
5687	PSMA6	0.334529621736	0.408379264658	0.418347088186
5688	PSMA7	0.332866006454	0.394062045933	0.407269302429
5689	PSMB1	0.545843518913	0.647590559544	0.676325784039
5690	PSMB2	0.477382981039	0.572562889134	0.585049635517
5691	PSMB3	0.284120496303	0.254294583846	0.356504352937
5692	PSMB4	0.384574581567	0.442724275815	0.478433138632
5693	PSMB5	0.388585711231	0.480081102013	0.483295863843
5694	PSMB6	0.374770610236	0.438037358607	0.467717101413
5695	PSMB7	0.418006041478	0.494648085784	0.52348714087
5696	PSMB8	0.102124659945	0.169215473091	0.128845321189
5697	PYY	0.0481872992549	0.0032892480278	0.05491901646
5698	PSMB9	0.00850563126424	0.0612257482577	0.00910559506467
5699	PSMB10	0.0575113329951	0.0810200578497	0.0740881708142
5700	PSMC1	0.371677505857	0.453990996704	0.467973168438
5701	PSMC2	0.538902249476	0.634122788542	0.655112446128
5702	PSMC3	0.401669126471	0.480985102388	0.494843699113
5704	PSMC4	0.206181691253	0.272589368614	0.262417919228
5705	PSMC5	0.410181039938	0.522907518287	0.512840298777
5706	PSMC6	0.276412578648	0.32456950612	0.339872707375
5707	PSMD1	0.372033729722	0.470802903273	0.468575353817
5708	PSMD2	0.382054991412	0.428730306061	0.47284244489
5709	PSMD3	0.391980837748	0.41778682109	0.483466223135
5710	PSMD4	0.503205777003	0.49016802581	0.618546939906
5711	PSMD5	0.42316508018	0.548918049223	0.517598630896
5713	PSMD7	0.49255930274	0.507679386945	0.600904430536
5714	PSMD8	0.264602258129	0.339375616395	0.329601351827
5715	PSMD9	0.424272215873	0.518432307837	0.521019003044
5716	PSMD10	0.0	0.0	0.0
5717	PSMD11	0.314133064789	0.401344851741	0.391889137067
5718	PSMD12	0.405065334186	0.490695218893	0.513265310194
5719	PSMD13	0.374121310331	0.464359187418	0.463671553415
5720	PSME1	0.21879563536	0.284914624775	0.277872903744
5721	PSME2	0.176311812632	0.224284682806	0.223650050907
5723	PSPH	0.426284920535	0.441002584503	0.525811603821
5724	PTAFR	0.0623635940237	0.0673089226811	0.0818152087262
5725	PTBP1	0.110097838928	0.143028809597	0.138338495289
5726	TAS2R38	0.0626390634502	0.0450727529202	0.067692390792
5727	PTCH1	0.218764774782	0.318170322339	0.271733252649
5728	PTEN	0.354455977449	0.453635581894	0.434829796277
5729	PTGDR	0.0	0.0	0.0
5730	PTGDS	0.127586655282	0.0267056116508	0.159211764028
5731	PTGER1	0.0459121194253	0.0293793244042	0.0596439507264
5732	PTGER2	0.0	0.0	0.0
5733	PTGER3	0.0180636596692	0.100110161109	0.023790365943
5734	PTGER4	0.0581842632839	0.0578467261019	0.076634651736
5737	PTGFR	0.0867958833783	0.0656328730986	0.111913992864
5738	PTGFRN	0.129219187668	0.205194796519	0.163953287273
5739	PTGIR	0.067537325469	0.0532311683911	0.086879515255
5740	PTGIS	0.149331112648	0.114513122956	0.184935847741
5741	PTH	0.115554675513	0.0972549089861	0.121072090019
5742	PTGS1	0.0	0.0200190493547	0.0
5743	PTGS2	0.0648470586606	0.121916769738	0.0825569914524
5744	PTHLH	0.0339439027027	0.115374511867	0.0421842093948
5745	PTH1R	0.016353928519	0.0516887765882	0.0219938346194
5746	PTH2R	0.0	0.0	0.0
5747	PTK2	0.433578958868	0.512164817765	0.541050681642
5753	PTK6	0.0	0.0	0.0
5754	PTK7	0.278197536858	0.343028689616	0.357292776417
5756	TWF1	0.325386078287	0.396397906758	0.408711687075
5757	PTMA	0.236034621288	0.30072467153	0.299065375624
5763	PTMS	0.22798302631	0.253047053587	0.286066057339
5764	PTN	0.0467033263626	0.0805397765481	0.0593666624822
5768	QSOX1	0.251111802453	0.223800624995	0.315593822719
5770	PTPN1	0.310118976946	0.259721774395	0.37961945075
5771	PTPN2	0.335166810113	0.433634239218	0.421372576929
5774	PTPN3	0.165519952077	0.28683166516	0.206493782342
5775	PTPN4	0.206341972546	0.287169968468	0.259006228471
5777	PTPN6	0.0	0.0	0.0
5778	PTPN7	0.0	0.0	0.0
5780	PTPN9	0.402696898411	0.243676073835	0.493613567641
5781	PTPN11	0.264473465548	0.345557036686	0.331149189317
5782	PTPN12	0.212765677473	0.250157842072	0.264738718001
5783	PTPN13	0.0558143940309	0.111432813043	0.0727226449067
5784	PTPN14	0.207394603535	0.256420266304	0.260816636815
5786	PTPRA	0.464688819707	0.558063814014	0.565483399704
5787	PTPRB	0.0738772387449	0.200943364906	0.0944865672366
5788	PTPRC	0.0	0.0	0.0
5789	PTPRD	0.0	0.0366026248789	0.0
5790	PTPRCAP	0.0105963019032	0.0367596982329	0.0139318507643
5791	PTPRE	0.034237714255	0.0855829192059	0.0418678715417
5792	PTPRF	0.0885343004626	0.162260162519	0.114121352835
5793	PTPRG	0.124353462625	0.102120863819	0.160708818784
5794	PTPRH	0.0929015227809	0.133337477558	0.116713711126
5795	PTPRJ	0.222539542575	0.2734452269	0.277179686547
5796	PTPRK	0.309930136523	0.388274803869	0.381287376039
5797	PTPRM	0.268011531143	0.355347227943	0.338678355664
5798	PTPRN	0.065038755302	0.114804871227	0.0816412918328
5799	PTPRN2	0.0066127685525	0.0	0.0101982937046
5800	PTPRO	0.0	0.0	0.0
5801	PTPRR	0.180377503814	0.210109893116	0.230427227908
5802	PTPRS	0.0865045889135	0.150613811631	0.11128339011
5803	PTPRZ1	0.166948031871	0.188854348229	0.215300236271
5805	PTS	0.351611269265	0.433470773064	0.436702080962
5806	PTX3	0.111302047349	0.0757704751048	0.14204091044
5810	RAD1	0.439427878752	0.568554271188	0.539307801333
5813	PURA	0.382491036817	0.487541954645	0.478240805427
5814	PURB	0.327564278257	0.379182184732	0.40801957334
5816	PVALB	0.00229220161727	0.00221367312059	0.00311991253658
5817	PVR	0.13018561318	0.193102972094	0.16481528826
5818	PVRL1	0.299293168721	0.216565428788	0.379146202578
5819	PVRL2	0.162823752949	0.179785844784	0.208407685419
5820	PVT1	0.284826087969	0.325609865515	0.360783010425
5822	PWP2	0.377663867955	0.446284618738	0.469060136537
5824	PEX19	0.434478843757	0.411963199201	0.54031744438
5825	ABCD3	0.325193443339	0.374542234551	0.409324840814
5826	ABCD4	0.424149806579	0.508889481351	0.53447752578
5827	PXMP2	0.123716274204	0.144248709503	0.156034272733
5828	PEX2	0.353626152485	0.437739567898	0.439396921438
5829	PXN	0.302957297214	0.361457469764	0.378317544624
5830	PEX5	0.431681868923	0.547126700322	0.530762098967
5831	PYCR1	0.191361012014	0.247635049011	0.243064400446
5832	ALDH18A1	0.198606187746	0.307140885905	0.244442043965
5833	PCYT2	0.245340962003	0.265143671642	0.317494491504
5834	PYGB	0.153225578894	0.203604069809	0.193876610301
5836	PYGL	0.154203554059	0.203151064905	0.200140884614
5837	PYGM	0.026156250289	0.0303849193684	0.0326126454099
5858	PZP	0.0124092367202	0.0595569501095	0.0148459364363
5859	QARS	0.314947237797	0.351563058235	0.396283295436
5860	QDPR	0.192936779196	0.319994927704	0.244639727976
5861	RAB1A	0.31412348506	0.404314948467	0.391274730595
5862	RAB2A	0.469144346749	0.518933599505	0.578501963929
5863	RGL2	0.414837885482	0.48385137729	0.521264419454
5864	RAB3A	0.0633408707386	0.111522601207	0.0786260126016
5865	RAB3B	0.0	0.0207668612712	0.0
5866	RAB3IL1	0.182703868462	0.197804931257	0.232137517282
5867	RAB4A	0.435367069903	0.508376938024	0.540747737203
5868	RAB5A	0.37145210088	0.400566511151	0.464769738983
5869	RAB5B	0.252017604311	0.29407349158	0.316959124456
5870	RAB6A	0.503226925463	0.634675539682	0.617094022185
5871	MAP4K2	0.289546773645	0.33220267536	0.36577712215
5872	RAB13	0.370004935062	0.398342405961	0.461642915873
5873	RAB27A	0.0875212978101	0.191224743412	0.109388215109
5874	RAB27B	0.0534400499764	0.0398644257758	0.0668149637479
5875	RABGGTA	0.361686517062	0.347996304892	0.455509756025
5876	RABGGTB	0.26290666943	0.280811549669	0.334014785676
5877	RABIF	0.329752653394	0.401167185707	0.413902173725
5878	RAB5C	0.2994423184	0.333094326222	0.376928836013
5879	RAC1	0.538868813378	0.59859645736	0.655538988809
5880	RAC2	0.00308362992615	0.00902964011832	0.00477789995451
5881	RAC3	0.140534007731	0.204880006751	0.180626741109
5883	RAD9A	0.363787241812	0.482095854049	0.45409456411
5884	RAD17	0.417082389823	0.524024985062	0.511970664298
5885	RAD21	0.390412628736	0.503624812028	0.485795681896
5886	RAD23A	0.216679540571	0.256979314957	0.271416380413
5887	RAD23B	0.504241623203	0.639364941392	0.613840777386
5888	RAD51	0.233629902505	0.312121971219	0.294463335805
5889	RAD51C	0.418385579046	0.508603669658	0.52232706823
5890	RAD51B	0.359248176152	0.423247993653	0.448062996163
5891	MOK	0.187065605294	0.218093134651	0.239263878755
5892	RAD51D	0.373918527225	0.421106048363	0.464418517447
5893	RAD52	0.285518315433	0.390495203702	0.356888123301
5894	RAF1	0.521167908102	0.639658147107	0.63622828014
5896	RAG1	0.207160599001	0.245311398622	0.26419485921
5897	RAG2	0.00979759037683	0.0643262534399	0.0110280127544
5898	RALA	0.342770646401	0.309776061497	0.423848958333
5899	RALB	0.283776769385	0.329327224437	0.35247127562
5900	RALGDS	0.359622559761	0.398964292118	0.452093117579
5901	RAN	0.416468019408	0.51026267681	0.513289924178
5902	RANBP1	0.376382097224	0.37688118735	0.463944016761
5903	RANBP2	0.262570195453	0.33536123232	0.328338197706
5905	RANGAP1	0.431889229599	0.410324236342	0.53330210299
5906	RAP1A	0.291434938963	0.354330265875	0.373879958556
5908	RAP1B	0.320707602772	0.338988184841	0.405984665751
5909	RAP1GAP	0.143066249125	0.252215747872	0.183840761123
5910	RAP1GDS1	0.283484082714	0.355823963462	0.353714423493
5911	RAP2A	0.351341432565	0.407625247908	0.448703097915
5912	RAP2B	0.165203024691	0.213082561403	0.207635679305
5913	RAPSN	0.132653465774	0.0243090793352	0.160653816558
5914	RARA	0.238775925609	0.261775720711	0.302457673904
5915	RARB	0.0423873662411	0.0379434162897	0.0552859577843
5916	RARG	0.197652241154	0.215738138442	0.249465509074
5917	RARS	0.389998775423	0.424017601623	0.485864811507
5918	RARRES1	0.102072360752	0.0585718449946	0.129411385387
5919	RARRES2	0.0975092314628	0.0132009133827	0.125007443722
5920	RARRES3	0.00975490638984	0.0381989540125	0.0127697476533
5921	RASA1	0.310626487563	0.267665238695	0.385280183527
5922	RASA2	0.204410087696	0.244974579743	0.260081301518
5923	RASGRF1	0.0483300045523	0.0441803019164	0.0616638443054
5924	RASGRF2	0.0172778765957	0.0	0.0226803558018
5925	RB1	0.364664888463	0.458596409538	0.456506718352
5926	ARID4A	0.118043044814	0.144847931972	0.1496414463
5927	KDM5A	0.292477966142	0.403517237928	0.367486350377
5928	RBBP4	0.368533030294	0.45359402337	0.453584313545
5929	RBBP5	0.413939325065	0.492897874158	0.518780512308
5930	RBBP6	0.167669707747	0.232207635426	0.212862307593
5931	RBBP7	0.0	0.0417182580044	0.0
5932	RBBP8	0.303160731832	0.363401747968	0.379608832446
5933	RBL1	0.218487801988	0.245040957424	0.270093000253
5934	RBL2	0.324607511134	0.372183120089	0.412079970858
5935	RBM3	0.0	0.0	0.0
5936	RBM4	0.40862893438	0.515225170758	0.511269515925
5937	RBMS1	0.244161116302	0.291007132547	0.3065578264
5939	RBMS2	0.161016056854	0.270108307515	0.204382966912
5947	RBP1	0.051263058258	0.0	0.065550168813
5948	RBP2	0.0	0.0626776789421	0.0
5949	RBP3	0.032312894803	0.0615333143593	0.033571579125
5950	RBP4	0.0	0.0307430027399	0.0
5954	RCN1	0.250865652352	0.336984290438	0.311887326289
5955	RCN2	0.294521531352	0.394967265896	0.368329797241
5956	OPN1LW	0.0192436432506	0.0443907798685	0.0202042655585
5957	RCVRN	0.220642439255	0.167979739209	0.277738984008
5959	RDH5	0.052203016365	0.0271071044533	0.0659744745188
5961	PRPH2	0.0539359931751	0.080513930403	0.069573183558
5962	RDX	0.315125155108	0.391334839997	0.39210084462
5965	RECQL	0.237826115409	0.307687246842	0.298194214397
5966	REL	0.111232287787	0.133033831914	0.140287120082
5967	REG1A	0.0628488668677	0.0875204952759	0.0695361387288
5968	REG1B	0.0591404191839	0.0	0.0617450873019
5969	REG1P	0.0	0.0	0.0
5970	RELA	0.42606598175	0.365093324392	0.527524407298
5971	RELB	0.125361706154	0.163526831079	0.160599545357
5972	REN	0.0222745012292	0.0	0.027312037406
5973	RENBP	0.0	0.0236780835382	0.0
5976	UPF1	0.259543176847	0.388004949459	0.323760896107
5977	DPF2	0.4868310377	0.564162991893	0.599282750977
5978	REST	0.0991328574777	0.151964578445	0.126155142846
5979	RET	0.0945121069668	0.0858334578581	0.118088337452
5980	REV3L	0.226229717518	0.28882952076	0.285364511071
5981	RFC1	0.314697745371	0.41051336245	0.386031864626
5982	RFC2	0.384887207498	0.432989626976	0.473010896075
5983	RFC3	0.349076478543	0.419478677126	0.444760099197
5984	RFC4	0.30994357475	0.397795521141	0.386655875472
5985	RFC5	0.384528403085	0.488624575851	0.474832630754
5986	RFNG	0.245113038217	0.286059115614	0.312480785216
5987	TRIM27	0.565450262911	0.646129383673	0.689324435664
5988	RFPL1	0.141366509801	0.165541040143	0.175339153838
5989	RFX1	0.0833366604703	0.122620965443	0.104953931037
5990	RFX2	0.0762440510097	0.148414328487	0.0994829903608
5991	RFX3	0.320617435424	0.317917572153	0.398032672101
5992	RFX4	0.0	0.0293571681473	0.0
5993	RFX5	0.162338773434	0.181364573889	0.203661331889
5994	RFXAP	0.320087249751	0.368119737583	0.406621538796
5995	RGR	0.0520458232829	0.0968605100049	0.0632751976352
5996	RGS1	0.0	0.0438891973828	0.0
5997	RGS2	0.0289814893535	0.00582521017563	0.0361513252975
5998	RGS3	0.210913484668	0.214601016128	0.265085922461
5999	RGS4	0.0	0.0	0.0
6000	RGS7	0.0615544576743	0.00270032695528	0.0750163444539
6001	RGS10	0.2842327949	0.321996332529	0.35104860129
6002	RGS12	0.261791429654	0.309381917474	0.335264416969
6003	RGS13	0.0	0.0	0.0
6004	RGS16	0.0	0.0748502543109	0.0
6005	RHAG	0.0	0.0287838984923	0.0
6006	RHCE	0.260601312263	0.202237229315	0.329276925826
6007	RHD	0.20216120744	0.0486038822748	0.259290561803
6009	RHEB	0.487016879931	0.553335590509	0.596312248122
6010	RHO	0.0636449260651	0.0734185885022	0.0704290759389
6011	GRK1	0.070417404645	0.0780106296521	0.0773846664273
6013	RLN1	0.0661778050312	0.199662864656	0.0793890896065
6014	RIT2	0.0364202850637	0.15124998405	0.0388545224465
6015	RING1	0.467384116855	0.506662661479	0.578912960058
6016	RIT1	0.301200465157	0.380954626715	0.373767073708
6017	RLBP1	0.200654193344	0.219208446167	0.254572877989
6018	RLF	0.217667377636	0.283063766124	0.273301477628
6019	RLN2	0.0842928002902	0.172333726274	0.104815953293
6023	RMRP	0.122690383469	0.0799134891345	0.155552852505
6035	RNASE1	0.0	0.0	0.0
6036	RNASE2	0.0	0.0	0.0
6037	RNASE3	0.0279513501569	0.037426238084	0.0353253278101
6038	RNASE4	0.111139149288	0.118837664461	0.142588046722
6039	RNASE6	0.00345210487494	0.0485173894326	0.00268005187931
6041	RNASEL	0.209962534002	0.283258559155	0.262642252168
6045	RNF2	0.423106534514	0.509125141756	0.52300154428
6046	BRD2	0.472983162595	0.563742415631	0.581460578495
6047	RNF4	0.418895299128	0.51760360944	0.513629419466
6048	RNF5	0.482385365056	0.505265564708	0.593537919615
6049	RNF6	0.352055318308	0.434533297935	0.442469678022
6050	RNH1	0.309408864229	0.283347953665	0.387190294642
6051	RNPEP	0.368360066804	0.374392602744	0.462710030884
6059	ABCE1	0.25346890523	0.326844247006	0.318088432144
6079	SNORD15A	0.0454968863965	0.0685746083293	0.0493147967853
6082	SNORD20	0.0	0.0	0.0
6083	SNORD21	0.0	0.0	0.0
6086	RNY4	0.0	0.0	0.0
6090	RNY5	0.0	0.0	0.0
6091	ROBO1	0.125258451388	0.157889603007	0.158071465734
6092	ROBO2	0.0	0.150149349839	0.0
6093	ROCK1	0.217937373534	0.282615615917	0.275796032137
6094	ROM1	0.253121242998	0.27113276777	0.317342709198
6095	RORA	0.132858115746	0.150110639672	0.170385609229
6096	RORB	0.0986325659106	0.147077189628	0.122011905684
6097	RORC	0.0	0.0412754711342	0.0
6098	ROS1	0.0	0.0	0.0
6100	RP9	0.487638482124	0.479684711619	0.60192634966
6101	RP1	0.00655114475546	0.0615990954099	0.00844127763157
6102	RP2	0.0	0.0	0.0
6103	RPGR	0.0	0.0	0.0
6117	RPA1	0.416837059125	0.512180771856	0.517384187433
6118	RPA2	0.458692314055	0.5589461001	0.562297179126
6119	RPA3	0.397973615233	0.391210184913	0.491749721179
6120	RPE	0.310807890824	0.387187203071	0.387601983005
6121	RPE65	0.0436053315539	0.0687788603031	0.054341580054
6122	RPL3	0.243408803527	0.28707983646	0.307597409273
6123	RPL3L	0.0210380411784	0.0471380238682	0.0231333698584
6124	RPL4	0.313719095952	0.364759362586	0.394852975739
6125	RPL5	0.22396691265	0.242200382169	0.28710357733
6128	RPL6	0.193583225545	0.201967427605	0.244871219026
6129	RPL7	0.322231071785	0.23743314918	0.404484294006
6130	RPL7A	0.443076284977	0.468580474964	0.55551457361
6132	RPL8	0.322038146051	0.389380568264	0.414144037516
6133	RPL9	0.0584734562492	0.0518324349556	0.0752452685361
6134	RPL10	0.0541886214248	0.101506076669	0.0677655946133
6135	RPL11	0.232973573488	0.281831071192	0.296724909976
6136	RPL12	0.340977028799	0.367029253724	0.429970037953
6137	RPL13	0.219659686652	0.242191100878	0.278536555699
6138	RPL15	0.315204670327	0.341563289253	0.392156399319
6139	RPL17	0.293144473835	0.301234619905	0.369086338005
6141	RPL18	0.19102259956	0.201138185803	0.242037874907
6142	RPL18A	0.205719915267	0.334000567467	0.259472096575
6143	RPL19	0.276241301564	0.328720887866	0.348597597333
6144	RPL21	0.201207018753	0.198036265496	0.258573026348
6146	RPL22	0.262854858783	0.282610409155	0.333565175878
6147	RPL23A	0.254511183645	0.34793174777	0.320491969221
6150	MRPL23	0.270998826674	0.254013358762	0.34023726127
6152	RPL24	0.243165871247	0.273911016569	0.303421220461
6154	RPL26	0.305467578777	0.344006014289	0.381038527226
6155	RPL27	0.167453929351	0.208444030349	0.212899208343
6156	RPL30	0.319293186957	0.404453680163	0.403564692444
6157	RPL27A	0.274181385307	0.339382415481	0.344935825493
6158	RPL28	0.186754946929	0.184670903872	0.235397259656
6159	RPL29	0.240159112754	0.260111588503	0.3042370634
6160	RPL31	0.214037426592	0.226198072698	0.267694677821
6161	RPL32	0.295884312845	0.309642115722	0.37180888994
6164	RPL34	0.216551687651	0.259943761315	0.271799395263
6165	RPL35A	0.24668577192	0.298221053384	0.30840761038
6166	RPL36AL	0.451747037423	0.516848719142	0.561649773766
6167	RPL37	0.249791872389	0.268140646101	0.318868240316
6168	RPL37A	0.239228397228	0.26325885453	0.300079519199
6169	RPL38	0.264000528525	0.324757162104	0.334545291378
6170	RPL39	0.0476790043771	0.0558490904966	0.0604612960281
6171	RPL41	0.280532250575	0.33698217518	0.352188352589
6173	RPL36A	0.0	0.000102119402194	0.000220954626239
6175	RPLP0	0.22677930752	0.231891037816	0.287160434284
6176	RPLP1	0.28550360718	0.298155108624	0.360113585056
6181	RPLP2	0.214642846533	0.268076594001	0.272513132203
6182	MRPL12	0.334307213147	0.396123790133	0.419111813561
6183	MRPS12	0.199695970651	0.261113234641	0.249701359226
6184	RPN1	0.38572079856	0.47450215352	0.477076762425
6185	RPN2	0.321480181678	0.372443259666	0.395810180272
6187	RPS2	0.183770687811	0.231610847813	0.233772379832
6188	RPS3	0.38914269509	0.541406102837	0.48871290244
6189	RPS3A	0.185453406751	0.265325257791	0.235009921734
6191	RPS4X	0.0621407420684	0.129638084268	0.0786976500247
6193	RPS5	0.180677452716	0.254844411228	0.229007234589
6194	RPS6	0.358615843703	0.442599585205	0.449619431124
6195	RPS6KA1	0.287292685824	0.30747380969	0.361204441929
6196	RPS6KA2	0.128165809048	0.239320465022	0.161319220438
6197	RPS6KA3	0.105002652285	0.134085414205	0.131788849585
6198	RPS6KB1	0.40544274092	0.495252688026	0.50202077661
6199	RPS6KB2	0.398179143364	0.464746237285	0.495757473759
6201	RPS7	0.249255925196	0.268626221351	0.312172448664
6202	RPS8	0.170632434827	0.212665356185	0.21616539542
6203	RPS9	0.143822230466	0.14531459975	0.182320878004
6204	RPS10	0.376655620632	0.37378685865	0.474772610801
6205	RPS11	0.206343599827	0.26919344179	0.260570737083
6206	RPS12	0.347025469826	0.445349974372	0.429421329464
6207	RPS13	0.303680883712	0.40060824192	0.379479777139
6208	RPS14	0.430064730292	0.497451409819	0.533985191083
6209	RPS15	0.195025799913	0.239396199162	0.247590907421
6210	RPS15A	0.221234593062	0.240976730757	0.27948546455
6217	RPS16	0.19127285658	0.250936545496	0.239951855626
6218	RPS17	0.291451400928	0.33671179779	0.368333569614
6222	RPS18	0.360862482613	0.397785030577	0.45588788978
6223	RPS19	0.174162737513	0.179613709557	0.218483959224
6224	RPS20	0.315034882318	0.353521882955	0.393996452146
6227	RPS21	0.298967561803	0.327846585881	0.370490767792
6228	RPS23	0.348848719054	0.399477265907	0.438326149246
6229	RPS24	0.295910641163	0.313684808393	0.362691321789
6230	RPS25	0.361782570321	0.410228492535	0.452825436228
6231	RPS26	0.218822154975	0.227438316308	0.276405499601
6232	RPS27	0.211750774231	0.226943172746	0.265212093368
6233	RPS27A	0.262441484572	0.262039437686	0.329589840018
6234	RPS28	0.0544504826439	0.0861530169329	0.06717232815
6235	RPS29	0.333342653929	0.374916617922	0.417657591029
6236	RRAD	0.0742086140958	0.0993421264518	0.0946399252087
6237	RRAS	0.0995583049164	0.117657428611	0.126492442387
6238	RRBP1	0.285823156196	0.332416368876	0.354261570907
6239	RREB1	0.252679692521	0.292470351974	0.321291468823
6240	RRM1	0.398369451006	0.477607393713	0.49496811422
6241	RRM2	0.256166337754	0.326325750188	0.325437629912
6242	RTKN	0.310834400627	0.331378457709	0.394150605732
6247	RS1	0.0	0.0	0.0
6248	RSC1A1	0.322905526167	0.403102750589	0.408287584349
6249	CLIP1	0.244267542402	0.337779878923	0.305543885661
6251	RSU1	0.418749821347	0.47618568954	0.513589882315
6252	RTN1	0.0	0.0	0.0
6253	RTN2	0.112515164362	0.12899436873	0.14188520259
6256	RXRA	0.397356788525	0.438281663989	0.493369870116
6257	RXRB	0.567824547074	0.614768552614	0.695903577887
6258	RXRG	0.121278927153	0.160242387534	0.152557370843
6259	RYK	0.288784723704	0.341348606394	0.359287417642
6261	RYR1	0.134797352265	0.130984202481	0.169978364619
6262	RYR2	0.0	0.0286830758322	0.0
6263	RYR3	0.170144755274	0.161242982657	0.215917323715
6271	S100A1	0.184169442783	0.252274651034	0.233256350088
6272	SORT1	0.278895202188	0.398174057267	0.352124850212
6273	S100A2	0.0553582086708	0.0622009859824	0.0704795822168
6274	S100A3	0.0181629124385	0.119573120842	0.0223398653163
6275	S100A4	0.0	0.0883931142961	0.0
6276	S100A5	0.0	0.0	0.0
6277	S100A6	0.0787590036626	0.151303156809	0.0994842280847
6278	S100A7	0.0	0.117232745969	0.0
6279	S100A8	0.0	0.0560852228176	0.0
6280	S100A9	0.0	0.0535247584978	0.0
6281	S100A10	0.13506068183	0.169370369402	0.171399776729
6282	S100A11	0.186599614973	0.223130542456	0.234760151105
6283	S100A12	0.0	0.00106997746408	0.0
6284	S100A13	0.142133791515	0.185339456081	0.178770732048
6285	S100B	0.197406824112	0.256206742839	0.251849260903
6286	S100P	0.0109140589185	0.00943338297878	0.0138453429865
6288	SAA1	0.0	0.0	0.0
6289	SAA2	0.0295845830554	0.0	0.0367213715713
6290	SAA3P	0.0	0.0	0.0
6291	SAA4	0.000193019228246	0.0	0.00033725539815
6293	VPS52	0.555877793618	0.614017039098	0.679796576677
6294	SAFB	0.0815972103273	0.14392565925	0.10547722141
6295	SAG	0.122517755346	0.083969548975	0.13136953748
6296	ACSM3	0.0258243937946	0.0141800640191	0.0337848151686
6297	SALL2	0.104295136385	0.174185668417	0.134727636374
6299	SALL1	0.0660161608912	0.138881436461	0.08465422661
6300	MAPK12	0.209708589407	0.244899336079	0.268060292602
6301	SARS	0.4623671738	0.571723363434	0.574637360706
6302	TSPAN31	0.261236113533	0.462797674379	0.326308350399
6303	SAT1	0.0	0.0203457324383	0.0
6304	SATB1	0.0594295924131	0.149154849597	0.0722509621295
6305	SBF1	0.368070116722	0.424093859924	0.467208972932
6307	MSMO1	0.221794109248	0.196787802777	0.277945119579
6309	SC5D	0.326359383518	0.430147672536	0.406830328926
6310	ATXN1	0.0584934291382	0.0722552467076	0.0742390918036
6311	ATXN2	0.426760599676	0.476628919906	0.522196780001
6314	ATXN7	0.348967049645	0.460973218275	0.436343272581
6315	ATXN8OS	0.0530514703537	0.0265787667194	0.0562771652156
6317	SERPINB3	0.0412901282907	0.0	0.0485021623009
6318	SERPINB4	0.0	0.0	0.0
6319	SCD	0.123625518562	0.186384029218	0.15384602677
6320	CLEC11A	0.00914587786775	0.0298201105852	0.0110348214473
6322	SCML1	0.0	0.0	0.0
6323	SCN1A	0.0550007744701	0.113094123862	0.0675755954782
6324	SCN1B	0.149959750687	0.129897850027	0.191551481247
6326	SCN2A	0.0708189327518	0.14410888969	0.0894378441642
6327	SCN2B	0.0296909118143	0.119783965837	0.0375800900173
6328	SCN3A	0.0784260191186	0.0887108318352	0.101687182911
6329	SCN4A	0.0	0.0	0.0
6330	SCN4B	0.135584805246	0.104036058496	0.170916752526
6331	SCN5A	0.0	0.0	0.0
6332	SCN7A	0.118846935059	0.0490182149529	0.146297178251
6334	SCN8A	0.00607940964622	0.0277904250389	0.00715919783957
6335	SCN9A	0.0561285963029	0.083007997736	0.0717787212416
6336	SCN10A	0.101843626716	0.00433335307811	0.115233957657
6337	SCNN1A	0.0647715416231	0.0	0.0819572827722
6338	SCNN1B	0.0	0.0	0.0
6339	SCNN1D	0.154568930894	0.152224767428	0.200375212479
6340	SCNN1G	0.00156552465405	0.0	0.00221666298698
6341	SCO1	0.414828748274	0.502587449	0.515252868212
6342	SCP2	0.327297189118	0.400102012882	0.411383878788
6343	SCT	0.0163950826323	0.0267016912819	0.0198080103828
6344	SCTR	0.0651368257539	0.0414629235034	0.073268878111
6345	SRL	0.0317289863607	0.00797041892155	0.0399650494006
6346	CCL1	0.0197458553228	0.0353509594589	0.0224402412645
6347	CCL2	0.0	0.00398584605306	0.0
6348	CCL3	0.0192618543824	0.0249238170348	0.024772668931
6349	CCL3L1	0.0148775452645	0.0157711557859	0.0190246568033
6351	CCL4	0.0	0.0	0.0
6352	CCL5	0.0155511956345	0.00958322514802	0.020399264236
6354	CCL7	0.0	0.0217155328628	0.0
6355	CCL8	0.0211687827466	0.0247752801478	0.0271106344582
6356	CCL11	0.0194848769259	0.0983192071475	0.0245699188018
6357	CCL13	0.0	0.0	0.0
6358	CCL14	0.0223179019918	0.019553334236	0.0304359384971
6359	CCL15	0.0165247280652	0.0108722777768	0.019859276158
6360	CCL16	0.0591651391357	0.00938036958005	0.068397847785
